Date,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2022-07-26,1741,69,Male,Pants,Clothing,21,Wisconsin,L,Charcoal,Fall,3.3,No,Cash,Next Day Air,No,No,10,Bank Transfer,Every 3 Months
2022-08-31,1742,41,Male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,Venmo,Next Day Air,No,No,20,Bank Transfer,Monthly
2022-01-14,1743,51,Male,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,No,Credit Card,Express,No,No,18,Venmo,Every 3 Months
2022-10-29,1744,23,Male,Skirt,Clothing,72,Missouri,XL,Brown,Winter,3.3,No,Debit Card,Standard,No,No,3,Bank Transfer,Weekly
2022-12-09,1745,57,Male,Sunglasses,Accessories,63,Michigan,L,Teal,Winter,3,No,PayPal,Standard,No,No,23,PayPal,Weekly
2023-07-21,1746,40,Male,Skirt,Clothing,27,West Virginia,L,Red,Winter,3.6,No,Credit Card,Store Pickup,No,No,27,Cash,Weekly
2022-11-13,1747,65,Male,Handbag,Accessories,44,Alabama,L,Brown,Summer,3.1,No,Bank Transfer,Store Pickup,No,No,44,Bank Transfer,Fortnightly
2023-02-01,1748,61,Male,Coat,Outerwear,23,New Hampshire,M,Yellow,Winter,2.9,No,Cash,Express,No,No,41,Venmo,Quarterly
2023-10-07,1749,34,Male,Skirt,Clothing,93,Montana,L,Teal,Winter,3.9,No,Bank Transfer,2-Day Shipping,No,No,41,Bank Transfer,Annually
2023-08-11,1750,43,Male,Hoodie,Clothing,70,Wyoming,L,Pink,Fall,3.2,No,Credit Card,2-Day Shipping,No,No,36,Debit Card,Every 3 Months
2022-07-10,1751,31,Male,Sunglasses,Accessories,85,Missouri,M,White,Fall,3.1,No,Credit Card,Express,No,No,38,Venmo,Every 3 Months
2023-02-27,1752,57,Male,Sweater,Clothing,40,Ohio,M,Silver,Winter,3.2,No,PayPal,2-Day Shipping,No,No,34,Cash,Annually
2023-07-07,1753,34,Male,Boots,Footwear,29,South Dakota,L,Blue,Winter,3.3,No,Debit Card,Store Pickup,No,No,14,Venmo,Quarterly
2023-10-22,1754,25,Male,Skirt,Clothing,27,Colorado,L,Black,Fall,4.8,No,Venmo,Next Day Air,No,No,23,Credit Card,Fortnightly
2022-07-23,1755,66,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Fortnightly
2022-02-25,1756,56,Male,Belt,Accessories,20,Delaware,XL,Charcoal,Spring,4.6,No,Cash,Next Day Air,No,No,45,Cash,Monthly
2023-02-26,1757,49,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,No,PayPal,Free Shipping,No,No,14,Bank Transfer,Weekly
2023-12-18,1758,19,Male,Dress,Clothing,94,Michigan,L,Yellow,Fall,3.6,No,Bank Transfer,Standard,No,No,48,Debit Card,Annually
2023-12-22,1759,27,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Debit Card,Free Shipping,No,No,17,Venmo,Bi-Weekly
2022-05-18,1760,68,Male,Sweater,Clothing,58,Louisiana,L,Green,Spring,4,No,Venmo,Next Day Air,No,No,1,PayPal,Weekly
2023-03-22,1761,20,Male,Skirt,Clothing,44,Minnesota,XL,Peach,Spring,3.5,No,Credit Card,Standard,No,No,39,PayPal,Weekly
2023-07-30,1762,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,PayPal,2-Day Shipping,No,No,24,Cash,Weekly
2022-07-26,1763,36,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,Credit Card,Express,No,No,41,Bank Transfer,Fortnightly
2023-11-21,1764,37,Male,Jewelry,Accessories,93,Vermont,M,Lavender,Winter,3.9,No,Venmo,Store Pickup,No,No,28,PayPal,Annually
2023-02-26,1765,61,Male,Dress,Clothing,56,Delaware,M,Charcoal,Summer,3,No,PayPal,Store Pickup,No,No,34,Venmo,Quarterly
2023-11-02,1766,68,Male,Hoodie,Clothing,88,New Mexico,M,Orange,Spring,4.1,No,Bank Transfer,2-Day Shipping,No,No,41,Venmo,Quarterly
2023-03-09,1767,60,Male,Sweater,Clothing,54,Alaska,S,Cyan,Winter,4.3,No,Venmo,2-Day Shipping,No,No,27,Cash,Bi-Weekly
2023-03-19,1768,69,Male,Jewelry,Accessories,89,Minnesota,L,Lavender,Fall,3.8,No,PayPal,2-Day Shipping,No,No,46,Debit Card,Fortnightly
2022-06-29,1769,25,Male,Sandals,Footwear,45,Nebraska,M,Indigo,Summer,3.9,No,Venmo,2-Day Shipping,No,No,2,PayPal,Every 3 Months
2022-11-01,1770,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,Credit Card,Free Shipping,No,No,45,Cash,Monthly
2023-09-22,1771,53,Male,Backpack,Accessories,22,Michigan,M,Pink,Fall,4.3,No,Credit Card,Express,No,No,34,Bank Transfer,Weekly
2022-08-03,1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,No,Credit Card,Store Pickup,No,No,9,Credit Card,Annually
2023-06-02,1773,58,Male,Shoes,Footwear,34,Hawaii,M,Gold,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1,Bank Transfer,Annually
2023-12-09,1774,21,Male,Coat,Outerwear,92,West Virginia,M,Blue,Summer,2.7,No,Cash,Free Shipping,No,No,17,PayPal,Annually
2022-06-09,1775,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,No,Bank Transfer,Express,No,No,6,PayPal,Weekly
2022-03-23,1776,18,Male,Jacket,Outerwear,47,Iowa,M,Violet,Spring,3.3,No,Bank Transfer,2-Day Shipping,No,No,12,Cash,Bi-Weekly
2023-06-22,1777,56,Male,Jacket,Outerwear,64,Arizona,L,Cyan,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,10,Venmo,Every 3 Months
2022-02-19,1778,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,No,Cash,Free Shipping,No,No,4,Cash,Fortnightly
2023-02-12,1779,49,Male,Belt,Accessories,94,Texas,M,Red,Winter,4.9,No,Debit Card,Store Pickup,No,No,8,Debit Card,Bi-Weekly
2022-10-31,1780,29,Male,Scarf,Accessories,62,Virginia,M,Charcoal,Winter,4.3,No,Bank Transfer,Free Shipping,No,No,41,Venmo,Weekly
2022-07-02,1781,67,Male,Jewelry,Accessories,81,North Dakota,S,Gray,Summer,4.2,No,Cash,Next Day Air,No,No,49,Credit Card,Weekly
2023-12-15,1782,31,Male,T-shirt,Clothing,33,Iowa,M,Pink,Fall,3.7,No,PayPal,Express,No,No,49,Bank Transfer,Quarterly
2023-05-05,1783,52,Male,Pants,Clothing,88,Utah,M,Lavender,Fall,2.7,No,Credit Card,Next Day Air,No,No,40,Bank Transfer,Fortnightly
2023-03-20,1784,42,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,No,Cash,Free Shipping,No,No,30,Credit Card,Monthly
2023-08-07,1785,32,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,No,Cash,Standard,No,No,4,Debit Card,Quarterly
2023-08-15,1786,47,Male,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,No,Bank Transfer,Next Day Air,No,No,22,Venmo,Monthly
2022-07-09,1787,45,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,No,Debit Card,2-Day Shipping,No,No,22,Venmo,Monthly
2023-08-17,1788,20,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,No,Bank Transfer,2-Day Shipping,No,No,10,Bank Transfer,Quarterly
2022-12-01,1789,66,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,No,PayPal,Store Pickup,No,No,23,Cash,Bi-Weekly
2023-02-01,1790,52,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3,No,PayPal,2-Day Shipping,No,No,43,Debit Card,Quarterly
2023-09-06,1791,50,Male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,No,Credit Card,Store Pickup,No,No,31,PayPal,Bi-Weekly
2022-04-29,1792,62,Male,Jeans,Clothing,98,Montana,S,Purple,Winter,4,No,Debit Card,Store Pickup,No,No,38,Cash,Annually
2022-04-23,1793,38,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3,No,Bank Transfer,Express,No,No,22,Debit Card,Every 3 Months
2023-05-23,1794,65,Male,Hat,Accessories,92,Iowa,S,White,Fall,3.8,No,Debit Card,Store Pickup,No,No,45,Cash,Every 3 Months
2023-03-06,1795,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,No,Bank Transfer,Express,No,No,21,Debit Card,Fortnightly
2022-04-03,1796,68,Male,Jeans,Clothing,20,Wisconsin,S,Violet,Fall,4,No,Debit Card,2-Day Shipping,No,No,9,Debit Card,Fortnightly
2022-06-10,1797,62,Male,Skirt,Clothing,35,South Carolina,S,Brown,Spring,3.1,No,Debit Card,Store Pickup,No,No,34,Venmo,Weekly
2022-08-27,1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,No,PayPal,2-Day Shipping,No,No,26,Venmo,Weekly
2023-01-25,1799,40,Male,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,No,Credit Card,Express,No,No,1,Cash,Weekly
2022-11-08,1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,No,Debit Card,Express,No,No,47,Venmo,Weekly
2023-10-30,1801,22,Male,Coat,Outerwear,58,Mississippi,XL,Indigo,Winter,2.7,No,Cash,Express,No,No,30,Credit Card,Weekly
2022-03-31,1802,33,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,No,Credit Card,Express,No,No,48,Debit Card,Fortnightly
2023-10-31,1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,No,Bank Transfer,Store Pickup,No,No,31,Venmo,Bi-Weekly
2023-02-12,1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,No,PayPal,Free Shipping,No,No,33,Venmo,Fortnightly
2022-11-20,1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,No,Debit Card,Next Day Air,No,No,39,Credit Card,Weekly
2023-05-17,1806,41,Male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,No,Venmo,Store Pickup,No,No,46,Debit Card,Weekly
2022-11-19,1807,58,Male,Handbag,Accessories,67,Rhode Island,M,Green,Fall,3.9,No,Credit Card,Standard,No,No,24,Venmo,Annually
2022-07-02,1808,34,Male,Sneakers,Footwear,46,Vermont,L,Gold,Summer,3.5,No,PayPal,Standard,No,No,37,Venmo,Fortnightly
2022-09-20,1809,67,Male,Jacket,Outerwear,71,Tennessee,M,Lavender,Spring,4.3,No,Credit Card,Next Day Air,No,No,7,Debit Card,Monthly
2022-05-10,1810,58,Male,Backpack,Accessories,99,Alaska,S,Blue,Fall,3.4,No,Credit Card,Free Shipping,No,No,6,Debit Card,Fortnightly
2022-05-29,1811,41,Male,Jeans,Clothing,28,Maryland,M,Magenta,Fall,2.7,No,Credit Card,Standard,No,No,16,Cash,Bi-Weekly
2023-09-19,1812,42,Male,Belt,Accessories,77,Wisconsin,L,Blue,Summer,3.6,No,Bank Transfer,Standard,No,No,33,Bank Transfer,Annually
2023-09-28,1813,50,Male,Boots,Footwear,63,Nevada,S,Blue,Summer,4.9,No,Venmo,Express,No,No,18,PayPal,Bi-Weekly
2022-06-30,1814,40,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,No,Credit Card,Free Shipping,No,No,24,PayPal,Weekly
2022-03-26,1815,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,No,Debit Card,Free Shipping,No,No,24,Cash,Quarterly
2022-03-06,1816,51,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,No,Venmo,2-Day Shipping,No,No,48,Credit Card,Every 3 Months
2023-09-28,1817,26,Male,Hat,Accessories,79,Virginia,M,Purple,Summer,4,No,Venmo,Express,No,No,4,Cash,Weekly
2022-09-16,1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,Credit Card,Free Shipping,No,No,20,Cash,Weekly
2023-02-26,1819,58,Male,Sunglasses,Accessories,39,North Carolina,M,White,Fall,3.8,No,Credit Card,Express,No,No,47,Debit Card,Every 3 Months
2022-01-25,1820,51,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,No,Cash,Next Day Air,No,No,50,Cash,Quarterly
2023-08-18,1821,19,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5,No,PayPal,Express,No,No,31,PayPal,Monthly
2023-09-19,1822,57,Male,Shorts,Clothing,53,Maine,M,Teal,Spring,2.8,No,Credit Card,Express,No,No,29,PayPal,Quarterly
2023-05-05,1823,66,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,No,Cash,Standard,No,No,4,Cash,Annually
2022-03-17,1824,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,No,Cash,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly
2023-05-04,1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,No,Credit Card,Express,No,No,31,Cash,Monthly
2023-04-06,1826,23,Male,Boots,Footwear,75,South Dakota,M,Pink,Winter,4.9,No,Bank Transfer,Next Day Air,No,No,41,Credit Card,Weekly
2022-06-04,1827,45,Male,T-shirt,Clothing,60,Indiana,M,Turquoise,Winter,4.2,No,PayPal,Express,No,No,44,Debit Card,Annually
2022-04-03,1828,20,Male,T-shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,No,Cash,2-Day Shipping,No,No,31,Bank Transfer,Weekly
2022-10-12,1829,33,Male,Coat,Outerwear,80,New Hampshire,L,Gray,Spring,3.9,No,Debit Card,Express,No,No,45,Cash,Every 3 Months
2022-03-09,1830,30,Male,Hat,Accessories,96,Oregon,M,White,Spring,4.9,No,Venmo,2-Day Shipping,No,No,50,Credit Card,Quarterly
2023-09-19,1831,50,Male,Sunglasses,Accessories,80,Kansas,M,Blue,Winter,4.8,No,Credit Card,Express,No,No,7,Venmo,Annually
2023-01-16,1832,62,Male,Blouse,Clothing,71,Maine,M,Cyan,Summer,3.3,No,Bank Transfer,Free Shipping,No,No,5,Bank Transfer,Every 3 Months
2022-05-10,1833,69,Male,Jewelry,Accessories,29,Louisiana,M,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,48,Cash,Monthly
2023-01-31,1834,34,Male,Jewelry,Accessories,53,Louisiana,M,Yellow,Spring,4.5,No,Bank Transfer,2-Day Shipping,No,No,19,PayPal,Fortnightly
2023-02-17,1835,49,Male,Skirt,Clothing,35,Indiana,M,Charcoal,Summer,4.1,No,Venmo,2-Day Shipping,No,No,39,Venmo,Fortnightly
2023-07-07,1836,65,Male,Scarf,Accessories,75,Kentucky,M,Lavender,Fall,3.2,No,Cash,2-Day Shipping,No,No,45,Credit Card,Quarterly
2022-09-28,1837,66,Male,Pants,Clothing,52,South Carolina,M,Teal,Fall,4.2,No,Cash,2-Day Shipping,No,No,35,Credit Card,Monthly
2022-01-04,1838,41,Male,Hat,Accessories,77,Montana,M,Beige,Winter,4.8,No,PayPal,Free Shipping,No,No,8,Venmo,Monthly
2023-07-08,1839,37,Male,Gloves,Accessories,24,Vermont,L,Blue,Fall,4.1,No,Credit Card,Next Day Air,No,No,11,Credit Card,Quarterly
2023-01-29,1840,32,Male,Shirt,Clothing,78,Mississippi,XL,Purple,Winter,3.7,No,Venmo,Store Pickup,No,No,32,Cash,Annually
2022-06-21,1841,42,Male,Sandals,Footwear,98,Wyoming,M,Gold,Winter,2.6,No,Cash,Store Pickup,No,No,46,Bank Transfer,Every 3 Months
2022-05-19,1842,31,Male,Socks,Clothing,57,Vermont,L,Blue,Winter,3,No,Debit Card,Standard,No,No,7,PayPal,Every 3 Months
2022-01-01,1843,61,Male,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,No,Bank Transfer,Express,No,No,1,Debit Card,Annually
2023-10-28,1844,36,Male,Jacket,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,32,Credit Card,Monthly
2023-10-02,1845,60,Male,Shorts,Clothing,26,South Dakota,M,Purple,Spring,2.7,No,Venmo,2-Day Shipping,No,No,31,Credit Card,Annually
2023-09-01,1846,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,Debit Card,2-Day Shipping,No,No,39,Bank Transfer,Quarterly
2022-07-20,1847,68,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,No,Debit Card,Standard,No,No,9,Venmo,Quarterly
2023-01-09,1848,46,Male,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,No,Debit Card,Free Shipping,No,No,49,Credit Card,Weekly
2023-04-29,1849,19,Male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,No,Credit Card,Express,No,No,34,Cash,Every 3 Months
2022-10-21,1850,30,Male,Skirt,Clothing,40,New Mexico,M,Maroon,Winter,4.5,No,Credit Card,Store Pickup,No,No,35,Bank Transfer,Monthly
2023-12-06,1851,51,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,No,Credit Card,Store Pickup,No,No,50,Debit Card,Weekly
2023-04-23,1852,28,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,No,Venmo,Free Shipping,No,No,4,Bank Transfer,Fortnightly
2022-02-27,1853,41,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Cash,Store Pickup,No,No,32,Cash,Weekly
2022-04-04,1854,29,Male,Blouse,Clothing,67,North Dakota,XL,Olive,Spring,2.9,No,Bank Transfer,Express,No,No,11,PayPal,Fortnightly
2023-04-04,1855,25,Male,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,No,Credit Card,Express,No,No,49,Credit Card,Annually
2023-08-06,1856,60,Male,Shirt,Clothing,76,Rhode Island,XL,Teal,Spring,4.7,No,Bank Transfer,Standard,No,No,9,Cash,Annually
2022-10-15,1857,63,Male,Jewelry,Accessories,55,Arizona,XL,Beige,Summer,3.2,No,Venmo,Free Shipping,No,No,30,PayPal,Bi-Weekly
2022-09-09,1858,51,Male,T-shirt,Clothing,85,Colorado,L,Maroon,Summer,4,No,Cash,Next Day Air,No,No,33,Cash,Monthly
2023-06-06,1859,22,Male,Scarf,Accessories,69,Maine,S,Peach,Spring,4.9,No,Venmo,2-Day Shipping,No,No,8,Debit Card,Annually
2023-03-13,1860,54,Male,Belt,Accessories,26,New Jersey,L,Beige,Summer,3.7,No,Credit Card,Store Pickup,No,No,29,Debit Card,Fortnightly
2022-05-22,1861,18,Male,T-shirt,Clothing,64,Kansas,M,Silver,Summer,4.8,No,Credit Card,Next Day Air,No,No,4,Credit Card,Monthly
2023-06-17,1862,29,Male,Sneakers,Footwear,60,South Dakota,S,Peach,Fall,3.6,No,Bank Transfer,Standard,No,No,19,Debit Card,Monthly
2023-11-28,1863,59,Male,Gloves,Accessories,36,New Hampshire,M,Turquoise,Winter,4.6,No,Debit Card,Express,No,No,10,PayPal,Fortnightly
2022-04-04,1864,25,Male,Sandals,Footwear,21,Connecticut,L,Orange,Spring,4.3,No,Venmo,2-Day Shipping,No,No,39,Debit Card,Monthly
2023-04-10,1865,19,Male,Backpack,Accessories,72,Wyoming,S,Cyan,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,21,Venmo,Quarterly
2023-06-22,1866,56,Male,Pants,Clothing,62,Missouri,S,Silver,Summer,3.8,No,Venmo,Store Pickup,No,No,12,Bank Transfer,Monthly
2022-02-02,1867,31,Male,T-shirt,Clothing,44,Alaska,XL,Gold,Winter,4.2,No,Debit Card,Standard,No,No,9,Credit Card,Fortnightly
2023-10-20,1868,45,Male,Skirt,Clothing,52,Delaware,M,Brown,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,20,Venmo,Quarterly
2023-01-24,1869,23,Male,Gloves,Accessories,58,Indiana,M,Silver,Spring,4.7,No,Bank Transfer,Next Day Air,No,No,44,Cash,Fortnightly
2022-11-20,1870,18,Male,Blouse,Clothing,77,West Virginia,S,Beige,Spring,3.9,No,PayPal,2-Day Shipping,No,No,16,Debit Card,Every 3 Months
2023-07-31,1871,43,Male,Blouse,Clothing,99,Wyoming,L,Violet,Spring,4.3,No,Debit Card,Store Pickup,No,No,27,Debit Card,Fortnightly
2023-02-14,1872,56,Male,Jeans,Clothing,96,Illinois,XL,Violet,Fall,2.7,No,Bank Transfer,Standard,No,No,14,Cash,Every 3 Months
2023-05-15,1873,43,Male,T-shirt,Clothing,64,Alaska,M,Lavender,Summer,4.6,No,Credit Card,Standard,No,No,24,Credit Card,Monthly
2022-01-31,1874,64,Male,Sweater,Clothing,44,Wisconsin,XL,Red,Fall,2.9,No,Credit Card,Express,No,No,49,Bank Transfer,Weekly
2023-12-22,1875,67,Male,Pants,Clothing,33,Indiana,L,Purple,Fall,3.6,No,Cash,Free Shipping,No,No,14,Cash,Weekly
2022-04-17,1876,63,Male,Boots,Footwear,71,Tennessee,M,Brown,Winter,3.9,No,Debit Card,Next Day Air,No,No,6,Credit Card,Quarterly
2022-10-07,1877,54,Male,Skirt,Clothing,36,Illinois,M,Gray,Fall,2.6,No,Credit Card,Standard,No,No,20,Venmo,Quarterly
2023-07-18,1878,69,Male,Gloves,Accessories,62,Pennsylvania,L,Pink,Fall,3.6,No,Cash,Express,No,No,3,Credit Card,Annually
2022-10-01,1879,34,Male,Socks,Clothing,29,Oklahoma,L,Magenta,Summer,3.4,No,Credit Card,Store Pickup,No,No,5,Credit Card,Monthly
2022-07-01,1880,56,Male,T-shirt,Clothing,33,Tennessee,L,Charcoal,Spring,3.5,No,Debit Card,Express,No,No,46,Cash,Bi-Weekly
2023-05-19,1881,34,Male,Blouse,Clothing,33,New Jersey,L,Yellow,Fall,3.1,No,PayPal,2-Day Shipping,No,No,8,Debit Card,Monthly
2022-01-28,1882,58,Male,Blouse,Clothing,41,New Jersey,M,Red,Winter,4.3,No,Bank Transfer,Standard,No,No,13,Cash,Bi-Weekly
2023-03-02,1883,44,Male,Scarf,Accessories,54,Tennessee,L,Blue,Winter,5,No,Debit Card,Store Pickup,No,No,25,Bank Transfer,Quarterly
2022-03-18,1884,25,Male,Backpack,Accessories,58,Georgia,M,Cyan,Spring,4.9,No,PayPal,Store Pickup,No,No,39,Debit Card,Fortnightly
2023-12-15,1885,27,Male,Shorts,Clothing,30,Arizona,S,Pink,Summer,4.3,No,Bank Transfer,Next Day Air,No,No,15,Bank Transfer,Bi-Weekly
2023-04-27,1886,26,Male,Jewelry,Accessories,53,Nevada,S,Maroon,Winter,4.4,No,Credit Card,Standard,No,No,35,Cash,Monthly
2023-04-11,1887,18,Male,Gloves,Accessories,91,Arkansas,L,Beige,Spring,4.4,No,Cash,Next Day Air,No,No,46,Cash,Bi-Weekly
2022-02-05,1888,64,Male,Hoodie,Clothing,44,North Dakota,XL,Gold,Fall,3.5,No,Cash,Express,No,No,3,PayPal,Monthly
2022-06-28,1889,62,Male,Hoodie,Clothing,89,South Dakota,XL,Turquoise,Winter,3.4,No,Bank Transfer,Free Shipping,No,No,48,Credit Card,Weekly
2022-11-13,1890,59,Male,Skirt,Clothing,57,North Carolina,L,Peach,Spring,2.5,No,Debit Card,Next Day Air,No,No,27,Bank Transfer,Weekly
2023-11-22,1891,36,Male,Sunglasses,Accessories,57,Hawaii,M,Lavender,Spring,3.4,No,Debit Card,Store Pickup,No,No,5,Credit Card,Weekly
2022-08-01,1892,69,Male,Jewelry,Accessories,74,New Hampshire,M,Gray,Summer,2.6,No,Venmo,Next Day Air,No,No,48,Debit Card,Quarterly
2022-10-17,1893,39,Male,Jacket,Outerwear,30,California,M,Blue,Fall,4.6,No,Bank Transfer,2-Day Shipping,No,No,12,Venmo,Weekly
2022-07-30,1894,28,Male,Dress,Clothing,20,Delaware,L,Red,Summer,3.7,No,Venmo,Express,No,No,10,PayPal,Fortnightly
2022-04-22,1895,42,Male,Hoodie,Clothing,90,Arizona,M,Purple,Fall,2.5,No,Credit Card,Free Shipping,No,No,48,Debit Card,Bi-Weekly
2022-05-25,1896,31,Male,Jeans,Clothing,61,Washington,L,Indigo,Fall,4.5,No,Debit Card,Express,No,No,3,Debit Card,Monthly
2022-02-23,1897,57,Male,Sandals,Footwear,51,Nevada,M,Gold,Fall,2.9,No,Cash,Standard,No,No,19,Venmo,Monthly
2022-09-29,1898,53,Male,Sunglasses,Accessories,97,Alaska,L,Teal,Winter,2.9,No,Venmo,Free Shipping,No,No,11,Debit Card,Fortnightly
2022-04-30,1899,59,Male,Pants,Clothing,97,Texas,L,Magenta,Fall,3.5,No,PayPal,Next Day Air,No,No,25,Venmo,Monthly
2023-09-06,1900,32,Male,Shorts,Clothing,40,New York,L,Maroon,Winter,4.2,No,Venmo,Store Pickup,No,No,42,PayPal,Weekly
2023-11-03,1901,65,Male,Jewelry,Accessories,85,Iowa,S,Blue,Summer,3.3,No,Debit Card,Free Shipping,No,No,34,Cash,Quarterly
2022-05-01,1902,56,Male,Socks,Clothing,76,Arizona,S,Beige,Winter,3.9,No,Venmo,Store Pickup,No,No,50,Cash,Quarterly
2022-10-05,1903,31,Male,Sandals,Footwear,22,New Mexico,S,Olive,Spring,5,No,Bank Transfer,Store Pickup,No,No,21,Venmo,Monthly
2022-10-28,1904,59,Male,Pants,Clothing,63,North Carolina,M,Gold,Summer,3.3,No,Bank Transfer,Standard,No,No,37,Bank Transfer,Weekly
2022-04-06,1905,22,Male,T-shirt,Clothing,71,Nevada,S,Silver,Spring,4.2,No,PayPal,Free Shipping,No,No,46,Cash,Monthly
2022-11-01,1906,47,Male,Boots,Footwear,35,Idaho,M,Teal,Summer,4.9,No,Debit Card,2-Day Shipping,No,No,14,Bank Transfer,Fortnightly
2022-07-10,1907,23,Male,Backpack,Accessories,30,Vermont,M,Green,Spring,4.6,No,Bank Transfer,2-Day Shipping,No,No,24,PayPal,Fortnightly
2023-10-09,1908,69,Male,Skirt,Clothing,74,New Mexico,L,Orange,Fall,4.8,No,Cash,Store Pickup,No,No,36,Credit Card,Every 3 Months
2023-08-10,1909,18,Male,Scarf,Accessories,71,Georgia,XL,Charcoal,Winter,2.7,No,Credit Card,Next Day Air,No,No,19,Debit Card,Bi-Weekly
2022-06-30,1910,50,Male,Sweater,Clothing,84,Kentucky,S,Black,Spring,4.3,No,PayPal,Store Pickup,No,No,12,Credit Card,Monthly
2023-06-26,1911,29,Male,Sandals,Footwear,38,New York,S,Yellow,Fall,3.8,No,Venmo,Express,No,No,13,Debit Card,Quarterly
2022-10-12,1912,65,Male,Jewelry,Accessories,81,Arizona,M,Gray,Spring,4.9,No,Credit Card,Express,No,No,32,Debit Card,Bi-Weekly
2022-05-19,1913,29,Male,Sweater,Clothing,56,Colorado,S,Charcoal,Winter,3.4,No,Cash,2-Day Shipping,No,No,5,Credit Card,Bi-Weekly
2022-03-06,1914,49,Male,Skirt,Clothing,48,Kentucky,M,Peach,Winter,3.6,No,Venmo,Express,No,No,29,Cash,Annually
2023-02-08,1915,28,Male,Shorts,Clothing,97,Alaska,L,Green,Fall,3.4,No,Venmo,Standard,No,No,40,Credit Card,Fortnightly
2022-08-10,1916,51,Male,Backpack,Accessories,74,Alabama,M,Magenta,Fall,4.7,No,PayPal,2-Day Shipping,No,No,44,Cash,Weekly
2023-06-27,1917,26,Male,Hoodie,Clothing,50,Connecticut,S,Beige,Winter,3,No,PayPal,Next Day Air,No,No,3,Debit Card,Bi-Weekly
